ID,Image,X,Y,Width,Height
37617,200021853-00029_1,950,1230,37,96
37618,200021853-00029_1,808,1106,45,64
37619,200021853-00029_1,802,1173,63,33
37620,200021853-00029_1,812,1212,48,68
37621,200021853-00029_1,808,1281,53,69
37622,200021853-00029_1,633,1013,37,79
37623,200021853-00029_1,620,1093,68,87
37624,200021853-00029_1,593,1206,31,100
37625,200021853-00029_1,496,964,57,93
37626,200021853-00029_1,527,1058,19,105
37627,200021853-00029_1,464,1173,52,109
37628,200021853-00029_1,283,905,76,96
37629,200021853-00029_1,191,1005,75,57
37630,200021853-00029_1,213,1064,33,89
37631,200021853-00029_1,141,1209,89,132
37632,200021853-00029_1,949,1534,73,95
37633,200021853-00029_1,948,1628,68,59
37634,200021853-00029_1,957,1690,43,73
37635,200021853-00029_1,948,1765,68,79
37636,200021853-00029_1,852,1506,73,53
37637,200021853-00029_1,788,1628,44,76
37638,200021853-00029_1,801,1705,28,93
37639,200021853-00029_1,776,1804,84,75
37640,200021853-00029_1,648,1444,35,79
37641,200021853-00029_1,637,1524,55,104
37642,200021853-00029_1,656,1705,31,89
37643,200021853-00029_1,539,1642,76,75
37644,200021853-00029_1,552,1728,44,89
37645,200021853-00029_1,475,1494,37,89
37646,200021853-00029_1,472,1585,51,89
37647,200021853-00029_1,472,1761,55,51
37648,200021853-00029_1,441,1817,59,81
37649,200021853-00029_1,284,1441,75,119
37650,200021853-00029_1,289,1561,80,91
37651,200021853-00029_1,300,1662,43,59
37652,200021853-00029_1,309,1722,35,113
37653,200021853-00029_1,189,1517,75,55
37654,200021853-00029_1,200,1598,47,63
37655,200021853-00029_1,205,1661,33,109
37656,200021853-00029_1,857,2067,64,76
37657,200021853-00029_1,853,2145,88,71
37658,200021853-00029_1,857,2318,84,60
37659,200021853-00029_1,781,2230,37,80
37660,200021853-00029_1,778,2331,61,77
37661,200021853-00029_1,624,1983,73,111
37662,200021853-00029_1,641,2095,47,92
37663,200021853-00029_1,511,2055,83,73
37664,200021853-00029_1,524,2129,76,76
37665,200021853-00029_1,471,2261,23,84
37666,200021853-00029_1,447,2349,81,77
37667,200021853-00029_1,295,1991,32,100
37668,200021853-00029_1,283,2093,59,124
37669,200021853-00029_1,287,2218,49,83
37670,200021853-00029_2,1135,404,72,56
37671,200021853-00029_2,1147,461,41,96
37672,200021853-00029_2,1073,585,32,55
37673,200021853-00029_2,1058,641,61,59
37674,200021853-00029_2,1071,713,43,56
37675,200021853-00029_2,1070,792,47,63
37676,200021853-00029_2,996,488,40,75
37677,200021853-00029_2,1004,564,39,127
37678,200021853-00029_2,793,391,85,76
37679,200021853-00029_2,801,468,88,91
37680,200021853-00029_2,828,620,32,103
37681,200021853-00029_2,730,629,43,101
37682,200021853-00029_2,640,456,39,77
37683,200021853-00029_2,648,535,32,77
37684,200021853-00029_2,630,629,68,105
37685,200021853-00029_2,1143,1135,36,99
37686,200021853-00029_2,1053,1076,52,71
37687,200021853-00029_2,1043,1188,33,80
37688,200021853-00029_2,1027,1327,75,76
37689,200021853-00029_2,961,996,44,79
37690,200021853-00029_2,976,1076,23,84
37691,200021853-00029_2,948,1188,79,67
37692,200021853-00029_2,805,939,61,93
37693,200021853-00029_2,806,1063,44,75
37694,200021853-00029_2,797,1139,68,89
37695,200021853-00029_2,741,1245,56,87
37696,200021853-00029_2,673,1005,37,61
37697,200021853-00029_2,660,1068,73,92
37698,200021853-00029_2,1046,1552,59,83
37699,200021853-00029_2,1057,1638,27,83
37700,200021853-00029_2,1047,1711,43,79
37701,200021853-00029_2,1035,1791,83,55
37702,200021853-00029_2,966,1755,37,72
37703,200021853-00029_2,976,1828,27,104
37704,200021853-00029_2,802,1488,63,83
37705,200021853-00029_2,848,1572,16,95
37706,200021853-00029_2,748,1726,24,84
37707,200021853-00029_2,738,1803,39,73
37708,200021853-00029_2,741,1851,56,113
37709,200021853-00029_2,697,1534,37,88
37710,200021853-00029_2,630,1698,64,79
37711,200021853-00029_2,658,1778,28,92
37712,200021853-00029_2,1129,2162,44,80
37713,200021853-00029_2,1139,2243,35,83
37714,200021853-00029_2,1035,2150,31,61
37715,200021853-00029_2,1026,2212,43,79
37716,200021853-00029_2,982,2396,45,64
37717,200021853-00029_2,798,2116,104,91
37718,200021853-00029_2,276,400,61,83
37719,200021853-00029_2,268,484,61,80
37720,200021853-00029_2,283,584,39,59
37721,200021853-00029_2,185,439,41,68
37722,200021853-00029_2,181,579,59,103
37723,200021853-00029_2,309,933,36,80
37724,200021853-00029_2,305,1015,40,63
37725,200021853-00029_2,289,1095,65,55
37726,200021853-00029_2,303,1232,45,104
37727,200021853-00029_2,207,1088,33,69
37728,200021853-00029_2,211,1159,35,71
37729,200021853-00029_2,195,1301,51,77
37730,200021853-00029_2,287,1495,52,85
37731,200021853-00029_2,285,1594,55,95
37732,200021853-00029_2,289,1690,48,100
37733,200021853-00029_2,197,1572,64,63
37734,200021853-00029_2,196,1636,80,53
37735,200021853-00029_2,196,1762,92,89
37736,200021853-00029_2,125,1722,44,65
37737,200021853-00029_2,273,2106,101,100
37738,200021853-00029_2,195,2115,44,69
37739,200021853-00029_2,187,2186,76,93
37740,200021853-00029_2,121,2303,45,93
37741,200021853-00029_2,116,2411,68,80
37742,200021853-00030_1,1170,520,59,72
37743,200021853-00030_1,1151,680,57,69
37744,200021853-00030_1,1078,464,37,83
37745,200021853-00030_1,1091,548,24,103
37746,200021853-00030_1,895,377,57,87
37747,200021853-00030_1,890,465,60,71
37748,200021853-00030_1,882,541,71,59
37749,200021853-00030_1,895,603,39,80
37750,200021853-00030_1,840,758,23,71
37751,200021853-00030_1,774,411,65,64
37752,200021853-00030_1,784,476,45,68
37753,200021853-00030_1,710,495,64,79
37754,200021853-00030_1,735,575,25,67
37755,200021853-00030_1,716,721,49,65
37756,200021853-00030_1,727,788,36,57
37757,200021853-00030_1,567,385,87,60
37758,200021853-00030_1,579,463,63,104
37759,200021853-00030_1,585,581,60,67
37760,200021853-00030_1,524,465,25,89
37761,200021853-00030_1,512,557,49,95
37762,200021853-00030_1,524,653,27,67
37763,200021853-00030_1,428,624,72,99
37764,200021853-00030_1,449,724,39,95
37765,200021853-00030_1,273,387,91,83
37766,200021853-00030_1,281,483,61,76
37767,200021853-00030_1,203,621,71,112
37768,200021853-00030_1,203,734,83,83
37769,200021853-00030_1,177,440,33,75
37770,200021853-00030_1,189,516,29,84
37771,200021853-00030_1,137,579,43,79
37772,200021853-00030_1,133,674,55,68
37773,200021853-00030_1,1168,1016,57,93
37774,200021853-00030_1,1075,1116,76,91
37775,200021853-00030_1,1087,1193,47,101
37776,200021853-00030_1,1023,981,39,85
37777,200021853-00030_1,868,916,79,72
37778,200021853-00030_1,887,1072,40,105
37779,200021853-00030_1,858,1140,37,72
37780,200021853-00030_1,847,1274,47,75
37781,200021853-00030_1,796,988,33,73
37782,200021853-00030_1,799,1062,36,104
37783,200021853-00030_1,744,1265,27,95
37784,200021853-00030_1,611,1094,35,97
37785,200021853-00030_1,503,1053,71,49
37786,200021853-00030_1,517,1104,43,83
37787,200021853-00030_1,433,1165,37,85
37788,200021853-00030_1,281,929,63,81
37789,200021853-00030_1,299,1012,27,96
37790,200021853-00030_1,245,1150,45,113
37791,200021853-00030_1,237,1266,68,93
37792,200021853-00030_1,175,986,77,45
37793,200021853-00030_1,153,1172,48,95
37794,200021853-00030_1,1200,1440,28,85
37795,200021853-00030_1,1170,1581,87,72
37796,200021853-00030_1,1186,1654,55,64
37797,200021853-00030_1,1196,1718,40,51
37798,200021853-00030_1,1114,1714,72,45
37799,200021853-00030_1,1043,1677,43,93
37800,200021853-00030_1,1047,1761,32,75
37801,200021853-00030_1,911,1552,35,81
37802,200021853-00030_1,768,1509,37,63
37803,200021853-00030_1,778,1573,32,73
37804,200021853-00030_1,728,1648,39,64
37805,200021853-00030_1,715,1713,64,67
37806,200021853-00030_1,718,1790,55,69
37807,200021853-00030_1,727,1861,41,55
37808,200021853-00030_1,571,1452,79,63
37809,200021853-00030_1,580,1516,43,101
37810,200021853-00030_1,581,1638,32,68
37811,200021853-00030_1,449,1622,76,92
37812,200021853-00030_1,443,1716,79,91
37813,200021853-00030_1,275,1453,73,104
37814,200021853-00030_1,279,1558,63,77
37815,200021853-00030_1,249,1662,41,92
37816,200021853-00030_1,241,1756,61,128
37817,200021853-00030_1,173,1517,40,67
37818,200021853-00030_1,175,1584,44,95
37819,200021853-00030_1,1190,1981,36,85
37820,200021853-00030_1,1190,2069,45,107
37821,200021853-00030_1,1090,2187,79,79
37822,200021853-00030_1,1108,2291,31,52
37823,200021853-00030_1,1050,2011,36,71
37824,200021853-00030_1,1058,2082,21,81
37825,200021853-00030_1,992,2151,72,64
37826,200021853-00030_1,1010,2225,48,61
37827,200021853-00030_1,1018,2289,28,63
37828,200021853-00030_1,1023,2353,35,75
37829,200021853-00030_1,890,1994,37,80
37830,200021853-00030_1,875,2075,65,69
37831,200021853-00030_1,875,2222,63,109
37832,200021853-00030_1,790,2189,43,65
37833,200021853-00030_1,798,2262,21,93
37834,200021853-00030_1,767,2369,72,75
37835,200021853-00030_1,743,2013,55,67
37836,200021853-00030_1,556,2126,67,59
37837,200021853-00030_1,565,2186,49,99
37838,200021853-00030_1,448,2138,65,96
37839,200021853-00030_1,461,2235,35,84
37840,200021853-00030_1,449,2347,48,79
37841,200021853-00030_1,273,1994,79,61
37842,200021853-00030_1,304,2071,25,80
37843,200021853-00030_1,313,2151,16,104
37844,200021853-00030_1,187,2045,55,73
37845,200021853-00030_1,205,2119,23,92
37846,200021853-00030_1,120,2234,61,88
37847,200021853-00030_1,119,2325,67,91
37848,200021853-00030_2,955,383,85,100
37849,200021853-00030_2,981,487,39,85
37850,200021853-00030_2,896,501,61,88
37851,200021853-00030_2,901,591,53,65
37852,200021853-00030_2,873,681,41,75
37853,200021853-00030_2,865,761,67,92
37854,200021853-00030_2,824,412,60,37
37855,200021853-00030_2,837,469,39,57
37856,200021853-00030_2,840,528,24,93
37857,200021853-00030_2,493,477,89,67
37858,200021853-00030_2,523,545,40,88
37859,200021853-00030_2,477,620,35,68
37860,200021853-00030_2,460,692,72,115
37861,200021853-00030_2,296,381,63,85
37862,200021853-00030_2,289,468,84,56
37863,200021853-00030_2,311,537,40,52
37864,200021853-00030_2,321,588,27,116
37865,200021853-00030_2,120,455,52,40
37866,200021853-00030_2,123,497,47,49
37867,200021853-00030_2,120,647,53,56
37868,200021853-00030_2,120,697,67,53
37869,200021853-00030_2,133,806,27,59
37870,200021853-00030_2,877,1033,43,65
37871,200021853-00030_2,888,1100,23,81
37872,200021853-00030_2,853,1193,80,64
37873,200021853-00030_2,784,1100,61,87
37874,200021853-00030_2,612,933,92,75
37875,200021853-00030_2,627,1009,76,81
37876,200021853-00030_2,531,1028,67,73
37877,200021853-00030_2,571,1102,17,88
37878,200021853-00030_2,276,934,95,64
37879,200021853-00030_2,283,1000,89,85
37880,200021853-00030_2,308,1096,37,85
37881,200021853-00030_2,295,1244,52,93
37882,200021853-00030_2,160,1124,67,87
37883,200021853-00030_2,165,1212,65,57
37884,200021853-00030_2,120,1217,39,96
37885,200021853-00030_2,113,1314,57,76
37886,200021853-00030_2,945,1465,91,63
37887,200021853-00030_2,972,1529,44,88
37888,200021853-00030_2,976,1702,36,92
37889,200021853-00030_2,953,1797,85,67
37890,200021853-00030_2,901,1657,35,49
37891,200021853-00030_2,885,1718,61,39
37892,200021853-00030_2,896,1769,41,65
37893,200021853-00030_2,889,1836,55,84
37894,200021853-00030_2,823,1502,61,73
37895,200021853-00030_2,823,1577,57,76
37896,200021853-00030_2,828,1654,59,64
37897,200021853-00030_2,789,1690,31,49
37898,200021853-00030_2,780,1740,53,67
37899,200021853-00030_2,623,1474,95,77
37900,200021853-00030_2,639,1552,51,108
37901,200021853-00030_2,545,1548,77,88
37902,200021853-00030_2,577,1690,23,137
37903,200021853-00030_2,320,1465,40,67
37904,200021853-00030_2,312,1533,41,93
37905,200021853-00030_2,301,1628,77,61
37906,200021853-00030_2,325,1725,33,55
37907,200021853-00030_2,336,1781,33,61
37908,200021853-00030_2,239,1568,29,67
37909,200021853-00030_2,228,1636,59,63
37910,200021853-00030_2,256,1758,24,76
37911,200021853-00030_2,169,1765,71,57
37912,200021853-00030_2,180,1829,43,67
37913,200021853-00030_2,133,1549,63,69
37914,200021853-00030_2,145,1621,43,65
37915,200021853-00030_2,144,1688,45,65
37916,200021853-00030_2,96,1716,41,73
37917,200021853-00030_2,113,1790,24,100
37918,200021853-00030_2,959,2007,72,51
37919,200021853-00030_2,980,2059,48,92
37920,200021853-00030_2,888,2153,71,75
37921,200021853-00030_2,883,2213,101,79
37922,200021853-00030_2,896,2273,59,55
37923,200021853-00030_2,884,2329,76,44
37924,200021853-00030_2,911,2366,29,73
37925,200021853-00030_2,801,2063,63,99
37926,200021853-00030_2,799,2230,47,101
37927,200021853-00030_2,633,2010,68,76
37928,200021853-00030_2,659,2145,20,141
37929,200021853-00030_2,596,2274,27,116
37930,200021853-00030_2,560,2397,92,79
37931,200021853-00030_2,473,2158,41,73
37932,200021853-00030_2,467,2233,65,75
37933,200021853-00030_2,492,2373,31,99
37934,200021853-00030_2,259,2025,95,68
37935,200021853-00030_2,273,2190,68,109
37936,200021853-00030_2,179,2150,75,55
37937,200021853-00030_2,136,2310,79,52
37938,200021853-00030_2,151,2363,51,109
37939,200021853-00031_1,1188,355,75,68
37940,200021853-00031_1,1208,424,39,107
37941,200021853-00031_1,1220,597,28,79
37942,200021853-00031_1,1108,472,59,88
37943,200021853-00031_1,1131,623,36,64
37944,200021853-00031_1,1040,564,29,52
37945,200021853-00031_1,1021,617,57,68
37946,200021853-00031_1,857,367,84,85
37947,200021853-00031_1,809,449,35,60
37948,200021853-00031_1,793,511,65,52
37949,200021853-00031_1,799,567,63,75
37950,200021853-00031_1,745,603,39,80
37951,200021853-00031_1,765,684,19,101
37952,200021853-00031_1,711,721,48,96
37953,200021853-00031_1,1165,975,107,101
37954,200021853-00031_1,1108,1083,32,59
37955,200021853-00031_1,1091,1228,59,104
37956,200021853-00031_1,1015,1043,57,56
37957,200021853-00031_1,865,1089,65,76
37958,200021853-00031_1,757,992,83,112
37959,200021853-00031_1,765,1105,73,81
37960,200021853-00031_1,732,1109,20,103
37961,200021853-00031_1,720,1217,48,89
37962,200021853-00031_1,696,1308,89,72
37963,200021853-00031_1,1177,1443,65,79
37964,200021853-00031_1,1184,1551,44,83
37965,200021853-00031_1,1213,1652,56,39
37966,200021853-00031_1,1229,1692,25,59
37967,200021853-00031_1,1236,1791,17,63
37968,200021853-00031_1,1215,1855,45,39
37969,200021853-00031_1,1176,1759,31,45
37970,200021853-00031_1,1173,1803,39,39
37971,200021853-00031_1,1173,1848,33,37
37972,200021853-00031_1,1173,1887,33,48
37973,200021853-00031_1,1084,1565,57,93
37974,200021853-00031_1,1077,1660,68,83
37975,200021853-00031_1,1116,1804,27,39
37976,200021853-00031_1,1117,1844,33,60
37977,200021853-00031_1,1095,1863,55,53
37978,200021853-00031_1,1059,1460,48,49
37979,200021853-00031_1,1033,1509,31,35
37980,200021853-00031_1,1031,1545,37,53
37981,200021853-00031_1,1020,1752,51,63
37982,200021853-00031_1,1024,1816,36,96
37983,200021853-00031_1,867,1445,75,67
37984,200021853-00031_1,892,1513,35,68
37985,200021853-00031_1,872,1583,64,85
37986,200021853-00031_1,801,1556,47,67
37987,200021853-00031_1,803,1624,41,109
37988,200021853-00031_1,791,1740,65,83
37989,200021853-00031_1,787,1816,67,81
37990,200021853-00031_1,696,1655,73,55
37991,200021853-00031_1,709,1711,45,111
37992,200021853-00031_1,1171,1981,87,56
37993,200021853-00031_1,1193,2039,53,65
37994,200021853-00031_1,1213,2105,25,92
37995,200021853-00031_1,1092,2124,29,81
37996,200021853-00031_1,1031,2175,40,61
37997,200021853-00031_1,1019,2237,60,60
37998,200021853-00031_1,1023,2308,51,63
37999,200021853-00031_1,1019,2372,64,69
38000,200021853-00031_1,860,1993,77,88
38001,200021853-00031_1,860,2168,69,63
38002,200021853-00031_1,857,2232,95,77
38003,200021853-00031_1,773,2149,64,88
38004,200021853-00031_1,775,2239,67,53
38005,200021853-00031_1,781,2281,45,75
38006,200021853-00031_1,779,2356,60,92
38007,200021853-00031_1,703,2037,47,64
38008,200021853-00031_1,712,2103,32,128
38009,200021853-00031_1,689,2249,80,67
38010,200021853-00031_1,383,413,40,76
38011,200021853-00031_1,368,491,83,88
38012,200021853-00031_1,368,695,89,91
38013,200021853-00031_1,273,667,83,93
38014,200021853-00031_1,273,791,72,61
38015,200021853-00031_1,288,853,53,81
38016,200021853-00031_1,160,583,53,60
38017,200021853-00031_1,168,647,36,76
38018,200021853-00031_1,164,760,41,76
38019,200021853-00031_1,164,837,44,68
38020,200021853-00031_1,392,1364,53,81
38021,200021853-00031_1,391,1447,53,47
38022,200021853-00031_1,407,1496,25,60
38023,200021853-00031_1,391,1557,48,68
38024,200021853-00031_1,325,1516,55,75
38025,200021853-00031_1,340,1607,39,68
38026,200021853-00031_1,307,1641,28,89
38027,200021853-00031_1,257,1261,67,83
38028,200021853-00031_1,269,1345,52,72
38029,200021853-00031_1,193,1153,60,55
38030,200021853-00031_1,221,1209,25,57
38031,200021853-00031_1,140,1311,47,47
38032,200021853-00031_1,377,1851,43,96
38033,200021853-00031_1,381,1948,52,84
38034,200021853-00031_1,304,2123,92,61
38035,200021853-00031_1,329,2180,55,87
38036,200021853-00031_1,297,2356,51,57
38037,200021853-00031_1,243,1876,45,76
38038,200021853-00031_1,232,1953,71,71
38039,200021853-00031_1,228,2147,33,55
38040,200021853-00031_1,225,2204,39,65
38041,200021853-00031_1,139,2349,73,85
38042,200021853-00031_2,1148,615,44,64
38043,200021853-00031_2,1137,680,72,119
38044,200021853-00031_2,1049,539,31,84
38045,200021853-00031_2,1033,715,64,67
38046,200021853-00031_2,1020,795,73,53
38047,200021853-00031_2,1017,849,107,73
38048,200021853-00031_2,926,464,69,52
38049,200021853-00031_2,928,516,83,73
38050,200021853-00031_2,1012,1448,71,92
38051,200021853-00031_2,1024,1542,49,95
38052,200021853-00031_2,909,1239,93,73
38053,200021853-00031_2,928,1313,77,75
38054,200021853-00031_2,1113,1842,96,80
38055,200021853-00031_2,1165,1922,19,127
38056,200021853-00031_2,1113,2071,93,83
38057,200021853-00031_2,1142,2152,51,100
38058,200021853-00031_2,1128,2256,75,85
38059,200021853-00031_2,1017,2206,61,84
38060,200021853-00031_2,1044,2291,27,88
38061,200021853-00031_2,924,1915,77,93
38062,200021853-00031_2,952,2011,28,99
38063,200021853-00031_2,904,2135,73,79
38064,200021853-00031_2,936,2215,27,93
38065,200021853-00031_2,656,632,79,88
38066,200021853-00031_2,673,716,44,72
38067,200021853-00031_2,600,459,31,48
38068,200021853-00031_2,585,508,61,48
38069,200021853-00031_2,603,568,28,51
38070,200021853-00031_2,608,617,27,91
38071,200021853-00031_2,541,663,57,89
38072,200021853-00031_2,571,803,31,61
38073,200021853-00031_2,561,865,45,60
38074,200021853-00031_2,725,1140,81,108
38075,200021853-00031_2,745,1248,33,88
38076,200021853-00031_2,774,1504,47,68
38077,200021853-00031_2,766,1572,56,63
38078,200021853-00031_2,608,1330,49,96
38079,200021853-00031_2,615,1520,48,99
38080,200021853-00031_2,515,1562,88,113
38081,200021853-00031_2,740,1966,57,73
38082,200021853-00031_2,753,2042,40,51
38083,200021853-00031_2,613,2154,37,55
38084,200021853-00031_2,607,2218,51,55
38085,200021853-00031_2,616,2274,43,53
38086,200021853-00031_2,600,2340,59,41
38087,200021853-00031_2,617,2383,31,57
38088,200021853-00031_2,571,1866,81,44
38089,200021853-00031_2,591,1911,43,75
38090,200021853-00031_2,524,2218,39,55
38091,200021853-00031_2,517,2276,55,79
38092,200021853-00031_2,545,2356,19,88
38093,200021853-00031_2,244,616,45,72
38094,200021853-00031_2,248,772,45,80
38095,200021853-00031_2,228,865,79,97
38096,200021853-00031_2,132,580,84,79
38097,200021853-00031_2,143,672,45,80
38098,200021853-00031_2,131,773,71,48
38099,200021853-00031_2,333,1127,81,87
38100,200021853-00031_2,340,1297,60,88
38101,200021853-00031_2,344,1387,69,88
38102,200021853-00031_2,265,1394,55,92
38103,200021853-00031_2,267,1486,49,85
38104,200021853-00031_2,235,1563,96,112
38105,200021853-00031_2,185,1231,63,61
38106,200021853-00031_2,159,1313,57,61
38107,200021853-00031_2,351,1856,51,72
38108,200021853-00031_2,356,1978,32,125
38109,200021853-00032_1,1211,368,108,85
38110,200021853-00032_1,1271,449,13,135
38111,200021853-00032_1,1059,799,64,56
38112,200021853-00032_1,1069,853,43,100
38113,200021853-00032_1,955,436,57,108
38114,200021853-00032_1,972,545,29,95
38115,200021853-00032_1,876,617,77,63
38116,200021853-00032_1,900,681,40,127
38117,200021853-00032_1,1129,1368,85,72
38118,200021853-00032_1,1136,1441,99,80
38119,200021853-00032_1,931,1382,67,71
38120,200021853-00032_1,873,1454,79,79
38121,200021853-00032_1,896,1534,40,103
38122,200021853-00032_1,1277,1809,33,72
38123,200021853-00032_1,1244,1881,81,75
38124,200021853-00032_1,1261,1958,65,96
38125,200021853-00032_1,1172,1988,61,96
38126,200021853-00032_1,1157,2085,81,105
38127,200021853-00032_1,1165,2265,65,59
38128,200021853-00032_1,1045,1846,76,81
38129,200021853-00032_1,1076,1929,35,73
38130,200021853-00032_1,968,2294,27,101
38131,200021853-00032_1,925,1998,64,97
38132,200021853-00032_1,872,2080,32,72
38133,200021853-00032_1,855,2153,56,107
38134,200021853-00032_1,629,528,69,80
38135,200021853-00032_1,533,604,39,105
38136,200021853-00032_1,527,711,51,96
38137,200021853-00032_1,400,484,48,97
38138,200021853-00032_1,381,620,80,113
38139,200021853-00032_1,621,1329,91,79
38140,200021853-00032_1,651,1421,37,57
38141,200021853-00032_1,448,1506,79,132
38142,200021853-00032_1,275,1301,53,63
38143,200021853-00032_1,695,2145,48,92
38144,200021853-00032_1,697,2238,56,107
38145,200021853-00032_1,484,1870,73,105
38146,200021853-00032_1,491,1977,61,91
38147,200021853-00032_1,447,2124,55,119
38148,200021853-00032_1,439,2244,81,112
38149,200021853-00032_1,279,2093,67,69
38150,200021853-00032_1,277,2164,91,81
38151,200021853-00032_1,255,2312,48,104
38152,200021853-00032_2,1019,616,43,73
38153,200021853-00032_2,1003,686,104,79
38154,200021853-00032_2,996,836,103,89
38155,200021853-00032_2,815,686,72,95
38156,200021853-00032_2,832,782,47,147
38157,200021853-00032_2,1092,1132,89,73
38158,200021853-00032_2,1125,1206,32,108
38159,200021853-00032_2,917,1252,75,63
38160,200021853-00032_2,912,1316,93,83
38161,200021853-00032_2,1095,1845,53,104
38162,200021853-00032_2,1068,1977,89,61
38163,200021853-00032_2,1040,2153,31,97
38164,200021853-00032_2,1005,2261,97,81
38165,200021853-00032_2,907,1929,81,48
38166,200021853-00032_2,903,1995,83,79
38167,200021853-00032_2,928,2075,45,83
38168,200021853-00032_2,617,403,44,107
38169,200021853-00032_2,609,511,41,103
38170,200021853-00032_2,604,615,71,76
38171,200021853-00032_2,507,575,79,81
38172,200021853-00032_2,539,698,21,135
38173,200021853-00032_2,652,810,35,53
38174,200021853-00032_2,636,865,72,64
38175,200021853-00032_2,403,480,36,67
38176,200021853-00032_2,396,548,51,81
38177,200021853-00032_2,311,453,63,59
38178,200021853-00032_2,299,543,36,72
38179,200021853-00032_2,272,676,40,76
38180,200021853-00032_2,600,1246,63,69
38181,200021853-00032_2,484,1318,75,107
38182,200021853-00032_2,493,1429,63,61
38183,200021853-00032_2,467,1528,41,73
38184,200021853-00032_2,464,1598,68,115
38185,200021853-00032_2,381,1157,95,67
38186,200021853-00032_2,413,1225,43,81
38187,200021853-00032_2,309,1376,28,52
38188,200021853-00032_2,285,1432,97,57
38189,200021853-00032_2,284,1553,76,49
38190,200021853-00032_2,287,1604,51,104
38191,200021853-00032_2,596,2090,83,75
38192,200021853-00032_2,512,2017,68,85
38193,200021853-00032_2,508,2103,91,55
38194,200021853-00032_2,519,2262,93,83
38195,200021853-00032_2,421,2213,83,56
38196,200021853-00032_2,447,2270,44,81
38197,200021853-00032_2,417,1874,40,80
38198,200021853-00032_2,400,1956,64,52
38199,200021853-00032_2,423,2009,41,77
38200,200021853-00033_1,1111,396,95,69
38201,200021853-00033_1,1150,459,32,112
38202,200021853-00033_1,1122,591,83,121
38203,200021853-00033_1,1104,1119,100,68
38204,200021853-00033_1,1132,1191,53,97
38205,200021853-00033_1,1139,1423,48,75
38206,200021853-00033_1,1012,1355,43,80
38207,200021853-00033_1,998,1436,76,67
38208,200021853-00033_1,1006,1527,69,73
38209,200021853-00033_1,1002,1612,75,85
38210,200021853-00033_1,1126,1841,73,96
38211,200021853-00033_1,1127,2087,76,56
38212,200021853-00033_1,1148,2155,43,81
38213,200021853-00033_1,1156,2232,19,175
38214,200021853-00033_1,1002,1916,71,72
38215,200021853-00033_1,1007,1989,69,93
38216,200021853-00033_1,994,2231,84,81
38217,200021853-00033_1,1006,2313,59,99
38218,200021853-00033_1,826,392,67,95
38219,200021853-00033_1,812,488,87,99
38220,200021853-00033_1,834,601,45,100
38221,200021853-00033_1,696,556,92,61
38222,200021853-00033_1,715,619,56,124
38223,200021853-00033_1,738,764,16,109
38224,200021853-00033_1,708,881,76,99
38225,200021853-00033_1,822,1343,72,60
38226,200021853-00033_1,700,1293,73,77
38227,200021853-00033_1,726,1372,28,108
38228,200021853-00033_1,814,1847,97,91
38229,200021853-00033_1,867,1935,16,155
38230,200021853-00033_1,843,2115,49,60
38231,200021853-00033_1,775,2001,35,73
38232,200021853-00033_1,788,2076,36,80
38233,200021853-00033_1,782,2161,20,159
38234,200021853-00033_1,676,2240,83,83
38235,200021853-00033_1,690,2312,49,100
38236,200021853-00033_1,544,400,52,91
38237,200021853-00033_1,523,577,79,47
38238,200021853-00033_1,417,577,77,101
38239,200021853-00033_1,401,792,93,61
38240,200021853-00033_1,417,855,55,111
38241,200021853-00033_1,512,1127,103,71
38242,200021853-00033_1,533,1228,55,109
38243,200021853-00033_1,408,1308,76,85
38244,200021853-00033_1,444,1395,31,115
38245,200021853-00033_1,405,2107,93,103
38246,200021853-00033_1,427,2295,35,97
38247,200021853-00033_1,235,404,72,113
38248,200021853-00033_1,232,519,89,100
38249,200021853-00033_1,243,712,45,84
38250,200021853-00033_1,239,804,51,79
38251,200021853-00033_1,229,885,77,109
38252,200021853-00033_1,124,811,28,64
38253,200021853-00033_1,115,876,60,127
38254,200021853-00033_1,243,1129,67,75
38255,200021853-00033_1,245,1216,56,100
38256,200021853-00033_1,244,1317,63,97
38257,200021853-00033_1,273,1484,19,147
38258,200021853-00033_1,111,1303,77,103
38259,200021853-00033_1,133,1407,43,91
38260,200021853-00033_1,107,1499,80,64
38261,200021853-00033_1,137,1564,27,95
38262,200021853-00033_1,105,2085,61,77
38263,200021853-00033_1,104,2164,87,99
38264,200021853-00033_1,119,2324,39,101
38265,200021853-00033_2,1139,504,43,76
38266,200021853-00033_2,1121,591,68,71
38267,200021853-00033_2,1128,663,65,56
38268,200021853-00033_2,1055,571,59,93
38269,200021853-00033_2,1063,665,41,81
38270,200021853-00033_2,1057,748,60,87
38271,200021853-00033_2,1060,839,47,87
38272,200021853-00033_2,980,705,47,95
38273,200021853-00033_2,977,887,55,104
38274,200021853-00033_2,1100,1191,92,88
38275,200021853-00033_2,1120,1288,45,93
38276,200021853-00033_2,1129,1383,35,116
38277,200021853-00033_2,1007,1272,64,53
38278,200021853-00033_2,1015,1327,56,79
38279,200021853-00033_2,988,1515,95,56
38280,200021853-00033_2,1007,1574,48,103
38281,200021853-00033_2,1108,1844,88,67
38282,200021853-00033_2,1127,1923,47,103
38283,200021853-00033_2,1036,1967,69,61
